generation,best_fitness,mean_fitness,std_fitness
488.0,4957474.063999999,5146136.07708,70474.20132525176
489.0,4957474.063999999,5142877.67376,68867.69333458318
490.0,4957474.063999999,5142415.20312,69114.31242730068
491.0,4957474.063999999,5133727.636360001,64057.470509866114
492.0,4957474.063999999,5131065.84032,64413.468370802824
493.0,4957474.063999999,5126994.19472,67284.62930287882
494.0,4957474.063999999,5126054.29828,66540.9957124375
495.0,4957474.063999999,5118785.388440001,64674.52718050865
496.0,4957474.063999999,5115923.71564,67539.83393116332
497.0,4957474.063999999,5108627.893680001,68309.36267927047
498.0,4957474.063999999,5108154.180520001,67797.67669970584
499.0,4957474.063999999,5107585.083,67649.137437236
500.0,4957474.063999999,5103605.358639999,64785.508193375004
501.0,4957474.063999999,5097790.4704,66362.31799057598
502.0,4957474.063999999,5095086.7776,65582.04076820903
503.0,4957474.063999999,5089988.4236,63596.798701392225
504.0,4957474.063999999,5088850.025400001,62655.84388172881
505.0,4957474.063999999,5086922.94188,62271.86578949545
506.0,4957474.063999999,5083020.66068,62978.51237185358
507.0,4957474.063999999,5080089.84304,61814.174677439114
508.0,4957474.063999999,5076952.68524,61747.077205704205
509.0,4934290.903999999,5069323.474679999,63444.207219199874
510.0,4934290.903999999,5067912.54448,61453.7913454266
511.0,4934290.903999999,5066254.49788,61359.97231154389
512.0,4912881.692,5061698.59708,63592.483893882214
513.0,4912881.692,5061387.182279999,63013.82609801122
514.0,4912881.692,5059932.90468,63444.91024404883
515.0,4828734.772,5045689.7894399995,71453.16400655286
516.0,4828734.772,5042704.19288,70022.8265255166
517.0,4828734.772,5042442.627079999,69601.25586675183
518.0,4828734.772,5036579.30592,68555.10608120215
519.0,4828734.772,5030924.09392,67105.40213535668
520.0,4828734.772,5027487.70372,67338.21918408255
521.0,4828734.772,5026812.819719999,66651.75744950246
522.0,4828734.772,5016043.95008,64072.710232540834
523.0,4823560.072,5011225.354479999,69109.72501134906
524.0,4823560.072,5007470.83244,69449.11443544993
525.0,4823560.072,5003929.664919999,69820.4350963181
526.0,4823560.072,4993178.371599999,66154.97364603172
